source,target,src_type,tgt_type,confidence,polarity,strength,claim_type
Processing:solution heat treatment(875°C–955°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution heat treatment(875°C–955°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment (STQ)(855°C to 975°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(875°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(895°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(915°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(935°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:solution treatment and quenching(935°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment and quenching(955°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution treatment and quenching(935°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:solution treatment and quenching(955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
